1.456287436697816986e+02,-9.999931040507644777e-09,-9.999931040507088911e-09,-9.999997152948975112e-09,8.778827410865872025e+02,8.778827410830044755e+02
1.758820952698527549e+02,-9.993818027947210112e-09,-9.993818027947365622e-09,-9.999695213790592046e-09,8.900551750550666839e+02,8.900551750292847828e+02
2.309612918117898346e+02,-9.995339853120159489e-09,-9.995339853120670686e-09,-9.999708713580932534e-09,9.228829446255086850e+02,9.228829445583837696e+02
2.918111700144979750e+02,-9.996351091722064527e-09,-9.996351091726620638e-09,-9.999722987731701769e-09,9.606800767350308661e+02,9.606800766506293030e+02
3.465308846610030855e+02,5.285167410253739247e-08,5.285167372055545072e-08,-4.510357312887135722e-09,9.918043855341725248e+02,9.918043856119656994e+02
4.703906648636811383e+02,-9.997844126533003855e-09,-9.997844133988773145e-09,-9.999797997252926906e-09,1.000000009999997928e+03,1.000000009999997928e+03
7.997965745556234651e+02,-9.929419671685593293e-09,-9.929418576641184015e-09,-9.993518634752958229e-09,1.000000009999975987e+03,1.000000009999975987e+03
1.000000009999988265e+03,-9.977089963719751964e-09,-9.977090012689267744e-09,-9.997897336556181708e-09,1.000000009999995768e+03,1.000000009999995768e+03
2.797816539705367518e+02,7.910234060513540383e-09,7.909403186991920839e-09,-6.747717653470097546e-09,3.851613595328056476e+02,3.851614950213352131e+02
-9.709678439575472707e-09,1.000000009999314329e+03,1.000000009999314557e+03,1.000000009999951772e+03,-9.904689286508009470e-09,-9.904709191999212951e-09
-9.999555811253672352e-09,1.000000009999999065e+03,1.000000009999999065e+03,1.000000009999999861e+03,-9.999866316138094176e-09,-9.999866322106311484e-09
1.000000009999797271e+03,-9.597783371465013212e-09,-9.597693223907100403e-09,-9.962912424989404051e-09,1.000000009999925737e+03,1.000000009999925624e+03
1.000000009999999747e+03,-9.999644670202391177e-09,-9.999645845467924386e-09,-9.999979071880537871e-09,1.000000009999999975e+03,1.000000009999999975e+03
-9.999980983105501812e-09,1.000000009999999975e+03,1.000000009999999975e+03,1.000000009999999975e+03,-9.999999159536551158e-09,-9.999999147138478624e-09
1.000000009999999975e+03,-9.999999957687488416e-09,-9.999999992461191912e-09,-9.999999999995779934e-09,8.624877464596262371e+02,1.000000009999999975e+03
