0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.581353380114965290e+00,1.588199997929699459e+00,1.578483075791412560e+00,1.557699463088223490e+00,1.530961567891892416e+00,1.501859156980019705e+00,1.472724922598112274e+00,1.444968457096026837e+00,1.419352921979364135e+00,1.396210326614883757e+00,1.375602271366180185e+00,1.357432202991383008e+00,1.341519102380080986e+00,1.327643484144967134e+00,1.034004622893469394e+00,5.478574044609230143e-01,1.511198046093766290e-01,-1.890151334495598356e-01,-4.287191478711658288e-01,-5.954846532372765067e-01,-7.171766238917236524e-01,-8.086911114251561505e-01,-8.783404929961992069e-01,-9.319213281478180289e-01,-9.738174379361825839e-01,-1.007308483061246651e+00,-1.034758094665334971e+00,-1.057811678969178937e+00,-1.077587042930277184e+00,-1.094834232194901835e+00,-1.110057504110253168e+00,-1.123601631822227276e+00,-1.135709931085458813e+00,-1.146561889900924003e+00,-1.156296902372241808e+00,-1.165028894632121892e+00,-1.172855145340292893e+00,-1.179861489459705481e+00,-1.186125447197098337e+00,-1.191717556397821509e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.148384488773366741e+00,-2.227984029240046127e+00,-2.283079574990227290e+00,-2.315787317368040554e+00,-2.332239923506305157e+00,-2.337830943886199275e+00,-2.336668962931841786e+00,-2.331678732963490486e+00,-2.324827838460763019e+00,-2.317366201404188253e+00,-2.310038828583172776e+00,-2.303252315307325215e+00,-2.297194969295003109e+00,-2.291919198092645882e+00,-1.617300295426516099e+00,-4.179325874069406144e-01,5.077558572203456633e-01,1.258821074345344071e+00,1.744666863912857302e+00,2.034810485871853203e+00,2.202626459902391698e+00,2.293978539677151485e+00,2.337617662782306205e+00,2.352751441415720901e+00,2.352031131512258177e+00,2.343425699198322665e+00,2.331684577595150021e+00,2.319458755796122151e+00,2.308101177846983987e+00,2.298197942203600963e+00,2.289906682054557496e+00,2.283162190388302815e+00,2.277796560838140749e+00,2.273606535104764070e+00,2.270389233028220932e+00,2.267959457601410378e+00,2.266156581989549501e+00,2.264845792025683480e+00,2.263916909744013939e+00,2.263280751279681979e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.095245921547626455e+00,2.093002988752431293e+00,2.088563210191279218e+00,2.083899226092646995e+00,2.079641366120906110e+00,2.076022563479248184e+00,2.073088290804145029e+00,2.070785275252398527e+00,2.069017953290975154e+00,2.067683867197593450e+00,2.066688183140427348e+00,2.065948727667346052e+00,2.065398766214440407e+00,2.064986818493266707e+00,1.504857299064929599e+00,1.535998950401709084e-01,-6.822793693762373435e-01,-1.183917599803110399e+00,-1.483566585546744365e+00,-1.679844574737644036e+00,-1.808684472722764669e+00,-1.892580398181475054e+00,-1.947121877915549693e+00,-1.982724988103925057e+00,-2.006183820675227825e+00,-2.021863301632652377e+00,-2.032535764899544795e+00,-2.039948923667395775e+00,-2.045211683487852650e+00,-2.049030502674440868e+00,-2.051860771477277634e+00,-2.054000353141519408e+00,-2.055647306278709507e+00,-2.056935671084534789e+00,-2.057957848552961266e+00,-2.058778747005516330e+00,-2.059444836729293016e+00,-2.059990023750702726e+00,-2.060435717475960882e+00,-2.060803198465558150e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.754201684345917944e-01,-1.473755331866918872e-02,-1.592186503475762072e-01,-2.440881753575847302e-01,-2.848899543876712848e-01,-2.960911939693173234e-01,-2.886372523475265184e-01,-2.704025799364037641e-01,-2.467850945848325261e-01,-2.212983909724070275e-01,-1.960636221461314610e-01,-1.722801093895803271e-01,-1.505448868059021672e-01,-1.310970471136185533e-01,-5.646356318399254448e+00,-3.913833859875506249e+00,-3.722521947942336151e+00,-2.965048865438718373e+00,-2.016222123413140110e+00,-1.437931917025347062e+00,-1.073573058072493147e+00,-8.141940991395867355e-01,-6.228543099441143926e-01,-4.825332579040159109e-01,-3.810838765783481352e-01,-3.082518279904724601e-01,-2.556700644326448391e-01,-2.170008465384883622e-01,-1.877087589575625048e-01,-1.647050574324878391e-01,-1.459587657090546942e-01,-1.301659998003018848e-01,-1.165021451044247203e-01,-1.044488778273874596e-01,-9.367885140146138545e-02,-8.398127506601800463e-02,-7.521501050662621202e-02,-6.727966015677414036e-02,-6.010044304235676732e-02,-5.360755567601332289e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.204196351009903410e-01,-7.045256072665621039e-01,-4.489250827387537002e-01,-2.524694196650866251e-01,-1.160889081798807676e-01,-2.763471265105676977e-02,2.556759014452717610e-02,5.432703786220538511e-02,6.704666438866860312e-02,6.984545146934742488e-02,6.689998817951417487e-02,6.097197752473274696e-02,5.380753521020316399e-02,4.648610723989616417e-02,1.375141578236705442e+01,9.167864964744531164e+00,8.246647301116039941e+00,6.206925113984658182e+00,3.734118274712062036e+00,2.182381343005927121e+00,1.232814389410310962e+00,6.341289203530943164e-01,2.668823488524978416e-01,5.452439492221103357e-02,-5.790289213462042339e-02,-1.089866773175743736e-01,-1.246507399019064627e-01,-1.212826564581903910e-01,-1.088260966895560761e-01,-9.300343017231793574e-02,-7.691500903687688295e-02,-6.209744363358805919e-02,-4.918999762762322342e-02,-3.834011731206532492e-02,-2.944344969601825346e-02,-2.228202667464432296e-02,-1.660116211251248461e-02,-1.214997412410050333e-02,-8.692901334417330039e-03,-6.045321853557847867e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.590182152384825687e-02,-5.900629079760273676e-02,-5.353323192681762321e-02,-4.185959322717731218e-02,-2.956948007052551466e-02,-1.872574409315833771e-02,-1.014290296769207629e-02,-3.894649749825356347e-03,3.269722261336526284e-04,2.991567827696893760e-03,4.490815288534648862e-03,5.168156643712375209e-03,5.299091260160872577e-03,5.097257285602151307e-03,-1.350752229615612343e+01,-9.083600050837823403e+00,-5.264138711401029624e+00,-3.151620803272113136e+00,-1.976590295161649857e+00,-1.290328335359700374e+00,-8.479719467994096815e-01,-5.641804488390465000e-01,-3.810163801515505932e-01,-2.613834720744451778e-01,-1.818420821210580962e-01,-1.283468492154708485e-01,-9.168625276477532227e-02,-6.624356481946352959e-02,-4.833346106365825345e-02,-3.556004173062513041e-02,-2.634206217468658406e-02,-1.962000049652458389e-02,-1.467307759436093859e-02,-1.100379213337798409e-02,-8.263987478541665044e-03,-6.206864740285569261e-03,-4.655447501904847601e-03,-3.481517641769001602e-03,-2.526395995488077244e-03,-1.872915337438886899e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00,-2.094395102393195263e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
